"0","1","2","3","4","5","6","7","8","9","11","12","13","14","15","16","17","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","36"
0.05025,0.02513,0.0,0.0,0.0,0.0,0.0,0.01005,0.0,0.0,0.0,0.0,0.0,0.00503,0.35176,0.01005,0.0,0.0,0.00503,0.0,0.0,0.05528,0.00503,0.01508,0.44724,0.00503,0.0,0.0,0.0,0.0,0.00503,0.00503,0.00503
0.01341,0.53537,0.00122,0.00488,0.00366,0.00488,0.0,0.12927,0.00366,0.0,0.0,0.0,0.0,0.02073,0.15976,0.02195,0.0,0.0,0.00122,0.0,0.01463,0.01341,0.0061,0.00122,0.05976,0.00366,0.0,0.0,0.0,0.00122,0.0,0.0,0.0
0.0,0.0,0.05128,0.0,0.0,0.28205,0.0,0.02564,0.0,0.0,0.0,0.0,0.0,0.0,0.05128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282,0.46154,0.11538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07407,0.0,0.44444,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.07407,0.03704,0.0,0.0,0.0,0.0,0.03704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07778,0.0,0.0,0.05556,0.02222,0.0,0.48889,0.01111,0.0,0.0,0.0,0.0,0.0,0.12222,0.02222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15556,0.01111,0.0,0.0,0.0,0.0,0.01111,0.01111,0.01111
0.0,0.0,0.0,0.0,0.0,0.52174,0.0,0.00686,0.0,0.0,0.0,0.0,0.0,0.00229,0.00686,0.00229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41648,0.03432,0.0,0.0,0.00458,0.00229,0.0,0.00229,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06452,0.0,0.0,0.01613,0.0,0.0,0.0,0.32258,0.04839,0.0,0.0,0.0,0.0,0.0,0.0,0.03226,0.0,0.48387,0.0,0.0,0.0,0.0,0.0,0.0,0.03226,0.0
0.00017,0.02546,0.0,0.00103,0.00206,0.00172,0.0,0.50516,0.02512,0.0074,0.00929,0.00327,0.00017,0.19873,0.11683,0.00619,0.00017,0.00052,0.00069,0.0,0.00052,0.00465,0.00017,0.00705,0.0745,0.00413,0.00017,0.0,0.0,0.00017,0.00103,0.0012,0.00241
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00088,0.00216,4e-05,0.00029,0.00011,0.00048,0.0,0.00934,0.00026,4e-05,7e-05,0.0,0.0,0.00179,0.4101,0.02105,0.01896,0.00498,0.00985,7e-05,0.0022,0.11865,0.05693,0.08962,0.22559,0.00703,0.00417,0.0,0.0011,0.0045,0.00124,0.00187,0.00663
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
